Record Print
    124,   203,    100 
    125,   207,    100 
    126,   210,    100 
    127,   213,    100 
    128,   216,    100 
    129,   220,    100 
    130,   223,    100 
    131,   226,    100 
    132,   230,    100 
    133,   233,    100 
    134,   237,    100 
    135,   240,    100 
    136,   244,    100 
    137,   247,    100 
    138,   251,    100 
    139,   254,    100 
    140,   258,    100 
    141,   261,    100 
    142,   265,    100 
    143,   269,    100 
    144,   272,    100 
    145,   276,    100 
    146,   280,    100 
    147,   283,    100 
    148,   287,    100 
    149,   291,    100 
    150,   295,    100 
    151,   298,    100 
    152,   302,    100 
    153,   306,    100 
    154,   310,    100 
    155,   314,    100 
    156,   318,    100 
    157,   322,    100 
    158,   326,    100 
    159,   330,    100 
    160,   334,    100 
    161,   338,    100 
    162,   342,    100 
    163,   346,    100 
    164,   350,    100 
    165,   354,    100 
    166,   358,    100 
    167,   362,    100 
    168,   367,    100 
    169,   371,    100 
    170,   375,    100 
    171,   379,    100 
    172,   384,    100 
    173,   388,    100 
    174,   392,    100 
    175,   397,    100 
    176,   401,    100 
    177,   405,    100 
    178,   410,    100 
    179,   414,    100 
    180,   419,    100 
    181,   423,    100 
    182,   428,    100 
    183,   432,    100 
    184,   437,    100 
    185,   441,    100 
    186,   446,    100 
    187,   450,    100 
    188,   455,    100 
    189,   459,    100 
    190,   464,    100 
    191,   469,    100 
    192,   473,    100 
    193,   478,    100 
    194,   483,    100 
    195,   488,    100 
    196,   492,    100 
    197,   497,    100 
    198,   502,    100 
    199,   507,    100 
    200,   512,    100 
    201,   517,    100 
    202,   522,    100 
    203,   526,    100 
    204,   531,    100 
    205,   536,    100 
    206,   541,    100 
    207,   546,    100 
    208,   551,    100 
    209,   556,    100 
    210,   561,    100 
    211,   567,    100 
    212,   572,    100 
    213,   577,    100 
    214,   582,    100 
    215,   587,    100 
    216,   592,    100 
    217,   597,    100 
    218,   603,    100 
    219,   608,    100 
    220,   613,    100 
    221,   618,    100 
    222,   624,    100 
    223,   629,    100 
    224,   634,    100 
    225,   640,    100 
    226,   645,    100 
    227,   650,    100 
    228,   656,    100 
    229,   661,    100 
    230,   667,    100 
    231,   672,    100 
    232,   678,    100 
    233,   683,    100 
    234,   689,    100 
    235,   694,    100 
    236,   700,    100 
    237,   705,    100 
    238,   711,    100 
    239,   717,    100 
    240,   722,    100 
    241,   728,    100 
    242,   734,    100 
    243,   739,    100 
    244,   745,    100 
    245,   751,    100 
    246,   756,    100 
    247,   762,    100 
    248,   768,    100 
    249,   774,    100 
    250,   780,    100 
    251,   785,    100 
    252,   791,    100 
    253,   797,    100 
    254,   803,    100 
    255,   809,    100 
    256,   815,    100 
    257,   821,    100 
    258,   827,    100 
    259,   833,    100 
    260,   839,    100 
    261,   845,    100 
    262,   851,    100 
    263,   857,    100 
    264,   863,    100 
    265,   869,    100 
    266,   875,    100 
    267,   881,    100 
    268,   888,    100 
    269,   894,    100 
    270,   900,    100 
    271,   906,    100 
    272,   912,    100 
    273,   919,    100 
    274,   925,    100 
    275,   931,    100 
    276,   937,    100 
    277,   944,    100 
    278,   950,    100 
    279,   956,    100 
    280,   963,    100 
    281,   969,    100 
    282,   976,    100 
    283,   982,    100 
    284,   988,    100 
    285,   995,    100 
    286,  1001,    100 
    287,  1008,    100 
    288,  1014,    100 
    289,  1021,    100 
    290,  1028,    100 
    291,  1034,    100 
    292,  1041,    100 
    293,  1047,    100 
    294,  1054,    100 
    295,  1061,    100 
    296,  1067,    100 
    297,  1074,    100 
    298,  1081,    100 
    299,  1088,    100 
    300,  1094,    100 
    301,  1101,    100 
    302,  1108,    100 
    303,  1115,    100 
    304,  1121,    100 
    305,  1128,    100 
    306,  1135,    100 
    307,  1142,    100 
    308,  1149,    100 
    309,  1156,    100 
    310,  1163,    100 
    311,  1170,    100 
    312,  1177,    100 
    313,  1184,    100 
    314,  1191,    100 
    315,  1198,    100 
    316,  1205,    100 
    317,  1212,    100 
    318,  1219,    100 
    319,  1226,    100 
    320,  1233,    100 
    321,  1240,    100 
    322,  1247,    100 
    323,  1255,    100 
    324,  1262,    100 
    325,  1269,    100 
    326,  1276,    100 
    327,  1284,    100 
    328,  1291,    100 
    329,  1298,    100 
    330,  1305,    100 
    331,  1313,    100 
    332,  1320,    100 
    333,  1327,    100 
    334,  1335,    100 
    335,  1342,    100 
    336,  1349,    100 
    337,  1357,    100 
    338,  1364,    100 
    339,  1372,    100 
    340,  1379,    100 
    341,  1387,    100 
    342,  1394,    100 
    343,  1402,    100 
    344,  1409,    100 
    345,  1417,    100 
    346,  1425,    100 
    347,  1432,    100 
    348,  1440,    100 
    349,  1447,    100 
    350,  1455,    100 
    351,  1463,    100 
    352,  1470,    100 
    353,  1478,    100 
    354,  1486,    100 
    355,  1494,    100 
    356,  1501,    100 
    357,  1509,    100 
    358,  1517,    100 
    359,  1525,    100 
    360,  1533,    100 
    361,  1540,    100 
    362,  1548,    100 
    363,  1556,    100 
    364,  1564,    100 
    365,  1572,    100 
    366,  1580,    100 
    367,  1588,    100 
    368,  1596,    100 
    369,  1604,    100 
    370,  1612,    100 
    371,  1620,    100 
    372,  1628,    100 
    373,  1636,    100 
    374,  1644,    100 
    375,  1652,    100 
    376,  1660,    100 
    377,  1668,    100 
    378,  1676,    100 
    379,  1684,    100 
    380,  1692,    100 
    381,  1701,    100 
    382,  1709,    100 
    383,  1717,    100 
    384,  1725,    100 
    385,  1733,    100 
    386,  1742,    100 
    387,  1750,    100 
    388,  1758,    100 
    389,  1766,    100 
    390,  1775,    100 
    391,  1783,    100 
    392,  1791,    100 
    393,  1800,    100 
    394,  1808,    100 
    395,  1816,    100 
    396,  1825,    100 
    397,  1833,    100 
    398,  1841,    100 
    399,  1850,    100 
    400,  1858,    100 
    401,  1867,    100 
    402,  1875,    100 
    403,  1884,    100 
    404,  1892,    100 
    405,  1901,    100 
    406,  1909,    100 
    407,  1918,    100 
    408,  1926,    100 
    409,  1935,    100 
    410,  1943,    100 
    411,  1952,    100 
    412,  1961,    100 
    413,  1969,    100 
    414,  1978,    100 
    415,  1986,    100 
    416,  1995,    100 
    417,  2004,    100 
    418,  2012,    100 
    419,  2021,    100 
    420,  2030,    100 
    421,  2038,    100 
    422,  2047,    100 
    423,  2056,    100 
    424,  2065,    100 
    425,  2073,    100 
    426,  2082,    100 
    427,  2091,    100 
    428,  2100,    100 
    429,  2109,    100 
    430,  2117,    100 
    431,  2126,    100 
    432,  2135,    100 
    433,  2144,    100 
    434,  2153,    100 
    435,  2162,    100 
    436,  2171,    100 
    437,  2179,    100 
    438,  2188,    100 
    439,  2197,    100 
    440,  2206,    100 
    441,  2215,    100 
    442,  2224,    100 
    443,  2233,    100 
    444,  2242,    100 
    445,  2251,    100 
    446,  2260,    100 
    447,  2269,    100 
    448,  2278,    100 
    449,  2287,    100 
    450,  2296,    100 
    451,  2305,    100 
    452,  2315,    100 
    453,  2324,    100 
    454,  2333,    100 
    455,  2342,    100 
    456,  2351,    100 
    457,  2360,    100 
    458,  2369,    100 
    459,  2379,    100 
    460,  2388,    100 
    461,  2397,    100 
    462,  2406,    100 
    463,  2415,    100 
    464,  2425,    100 
    465,  2434,    100 
    466,  2443,    100 
    467,  2452,    100 
    468,  2462,    100 
    469,  2471,    100 
    470,  2480,    100 
    471,  2490,    100 
    472,  2499,    100 
    473,  2508,    100 
    474,  2518,    100 
    475,  2527,    100 
    476,  2537,    100 
    477,  2546,    100 
    478,  2555,    100 
    479,  2565,    100 
    480,  2574,    100 
    481,  2584,    100 
    482,  2593,    100 
    483,  2603,    100 
    484,  2612,    100 
    485,  2622,    100 
    486,  2631,    100 
    487,  2641,    100 
    488,  2650,    100 
    489,  2660,    100 
    490,  2669,    100 
    491,  2679,    100 
    492,  2689,    100 
    493,  2698,    100 
    494,  2708,    100 
    495,  2717,    100 
    496,  2727,    100 
    497,  2737,    100 
    498,  2746,    100 
    499,  2756,    100 
    500,  2766,    100 
    501,  2776,    100 
    502,  2785,    100 
    503,  2795,    100 
    504,  2805,    100 
    505,  2814,    100 
    506,  2824,    100 
    507,  2834,    100 
    508,  2844,    100 
    509,  2854,    100 
    510,  2863,    100 
    511,  2873,    100 
    512,  2883,    100 
    513,  2893,    100 
    514,  2903,    100 
    515,  2913,    100 
    516,  2923,    100 
    517,  2933,    100 
    518,  2942,    100 
    519,  2952,    100 
    520,  2962,    100 
    521,  2972,    100 
    522,  2982,    100 
    523,  2992,    100 
    524,  3002,    100 
    525,  3012,    100 
    526,  3022,    100 
    527,  3032,    100 
    528,  3042,    100 
    529,  3053,    100 
    530,  3063,    100 
    531,  3073,    100 
    532,  3083,    100 
    533,  3093,    100 
    534,  3103,    100 
    535,  3113,    100 
    536,  3123,    100 
    537,  3134,    100 
    538,  3144,    100 
    539,  3154,    100 
    540,  3164,    100 
    541,  3174,    100 
    542,  3185,    100 
    543,  3195,    100 
    544,  3205,    100 
    545,  3216,    100 
    546,  3226,    100 
    547,  3236,    100 
    548,  3246,    100 
    549,  3257,    100 
    550,  3267,    100 
    551,  3278,    100 
    552,  3288,    100 
    553,  3298,    100 
    554,  3309,    100 
    555,  3319,    100 
    556,  3330,    100 
    557,  3340,    100 
    558,  3351,    100 
    559,  3361,    100 
    560,  3372,    100 
    561,  3382,    100 
    562,  3393,    100 
    563,  3403,    100 
    564,  3414,    100 
    565,  3424,    100 
    566,  3435,    100 
    567,  3446,    100 
    568,  3456,    100 
    569,  3467,    100 
    570,  3477,    100 
    571,  3488,    100 
    572,  3499,    100 
    573,  3509,    100 
    574,  3520,    100 
    575,  3531,    100 
    576,  3542,    100 
    577,  3552,    100 
    578,  3563,    100 
    579,  3574,    100 
    580,  3585,    100 
    581,  3595,    100 
    582,  3606,    100 
    583,  3617,    100 
    584,  3628,    100 
    585,  3639,    100 
    586,  3650,    100 
    587,  3660,    100 
    588,  3671,    100 
    589,  3682,    100 
    590,  3693,    100 
    591,  3704,    100 
    592,  3715,    100 
    593,  3726,    100 
    594,  3737,    100 
    595,  3748,    100 
    596,  3759,    100 
    597,  3769,    100 
    598,  3780,    100 
    599,  3792,    100 
    600,  3802,    100 
    601,  3813,    100 
    602,  3824,    100 
    603,  3836,    100 
    604,  3847,    100 
    605,  3858,    100 
    606,  3869,    100 
    607,  3880,    100 
    608,  3891,    100 
    609,  3902,    100 
    610,  3913,    100 
    611,  3924,    100 
    612,  3935,    100 
    613,  3946,    100 
    614,  3957,    100 
    615,  3969,    100 
    616,  3980,    100 
    617,  3991,    100 
    618,  4002,    100 
    619,  4013,    100 
    620,  4024,    100 
    621,  4036,    100 
    622,  4047,    100 
    623,  4058,    100 
    624,  4069,    100 
    625,  4080,    100 
    626,  4092,    100 
    627,  4103,    100 
    628,  4114,    100 
    629,  4125,    100 
    630,  4136,    100 
    631,  4148,    100 
    632,  4159,    100 
    633,  4170,    100 
    634,  4182,    100 
    635,  4193,    100 
    636,  4204,    100 
    637,  4216,    100 
    638,  4227,    100 
    639,  4238,    100 
    640,  4249,    100 
    641,  4261,    100 
    642,  4272,    100 
    643,  4284,    100 
    644,  4295,    100 
    645,  4306,    100 
    646,  4318,    100 
    647,  4329,    100 
    648,  4340,    100 
    649,  4352,    100 
    650,  4363,    100 
    651,  4375,    100 
    652,  4386,    100 
    653,  4397,    100 
    654,  4409,    100 
    655,  4420,    100 
    656,  4432,    100 
    657,  4443,    100 
    658,  4455,    100 
    659,  4466,    100 
    660,  4478,    100 
    661,  4489,    100 
    662,  4501,    100 
    663,  4512,    100 
    664,  4524,    100 
    665,  4535,    100 
    666,  4547,    100 
    667,  4558,    100 
    668,  4570,    100 
    669,  4581,    100 
    670,  4593,    100 
    671,  4605,    100 
    672,  4616,    100 
    673,  4628,    100 
    674,  4640,    100 
    675,  4651,    100 
    676,  4663,    100 
    677,  4674,    100 
    678,  4686,    100 
    679,  4698,    100 
    680,  4709,    100 
    681,  4721,    100 
    682,  4733,    100 
    683,  4744,    100 
    684,  4756,    100 
    685,  4768,    100 
    686,  4780,    100 
    687,  4791,    100 
    688,  4803,    100 
    689,  4815,    100 
    690,  4827,    100 
    691,  4838,    100 
    692,  4850,    100 
    693,  4862,    100 
    694,  4874,    100 
    695,  4886,    100 
    696,  4898,    100 
    697,  4909,    100 
    698,  4921,    100 
    699,  4933,    100 
    700,  4945,    100 
    701,  4957,    100 
    702,  4969,    100 
    703,  4981,    100 
    704,  4993,    100 
    705,  5005,    100 
    706,  5016,    100 
    707,  5028,    100 
    708,  5040,    100 
    709,  5052,    100 
    710,  5064,    100 
    711,  5076,    100 
    712,  5088,    100 
    713,  5100,    100 
    714,  5112,    100 
    715,  5124,    100 
    716,  5137,    100 
    717,  5149,    100 
    718,  5161,    100 
    719,  5173,    100 
    720,  5185,    100 
    721,  5197,    100 
    722,  5209,    100 
    723,  5221,    100 
    724,  5234,    100 
    725,  5246,    100 
    726,  5258,    100 
    727,  5270,    100 
    728,  5282,    100 
    729,  5295,    100 
    730,  5307,    100 
    731,  5319,    100 
    732,  5331,    100 
    733,  5344,    100 
    734,  5356,    100 
    735,  5368,    100 
    736,  5381,    100 
    737,  5393,    100 
    738,  5405,    100 
    739,  5418,    100 
    740,  5430,    100 
    741,  5442,    100 
    742,  5455,    100 
    743,  5467,    100 
    744,  5480,    100 
    745,  5492,    100 
    746,  5504,    100 
    747,  5517,    100 
    748,  5529,    100 
    749,  5542,    100 
    750,  5554,    100 
    751,  5567,    100 
    752,  5579,    100 
    753,  5592,    100 
    754,  5604,    100 
    755,  5617,    100 
    756,  5629,    100 
    757,  5642,    100 
    758,  5654,    100 
    759,  5667,    100 
    760,  5680,    100 
    761,  5692,    100 
    762,  5705,    100 
    763,  5717,    100 
    764,  5730,    100 
    765,  5743,    100 
    766,  5755,    100 
    767,  5768,    100 
    768,  5781,    100 
    769,  5793,    100 
    770,  5806,    100 
    771,  5819,    100 
    772,  5831,    100 
    773,  5844,    100 
    774,  5857,    100 
    775,  5869,    100 
    776,  5882,    100 
    777,  5895,    100 
    778,  5908,    100 
    779,  5920,    100 
    780,  5933,    100 
    781,  5946,    100 
    782,  5958,    100 
    783,  5971,    100 
    784,  5984,    100 
    785,  5997,    100 
    786,  6010,    100 
    787,  6022,    100 
    788,  6035,    100 
    789,  6048,    100 
    790,  6061,    100 
    791,  6074,    100 
    792,  6086,    100 
    793,  6099,    100 
    794,  6112,    100 
    795,  6125,    100 
    796,  6138,    100 
    797,  6150,    100 
    798,  6163,    100 
    799,  6176,    100 
    800,  6189,    100 
    801,  6202,    100 
    802,  6215,    100 
    803,  6228,    100 
    804,  6240,    100 
    805,  6253,    100 
    806,  6266,    100 
    807,  6279,    100 
    808,  6292,    100 
    809,  6305,    100 
    810,  6318,    100 
    811,  6330,    100 
    812,  6343,    100 
    813,  6356,    100 
    814,  6369,    100 
    815,  6382,    100 
    816,  6395,    100 
    817,  6408,    100 
    818,  6421,    100 
    819,  6434,    100 
    820,  6447,    100 
    821,  6460,    100 
    822,  6473,    100 
    823,  6485,    100 
    824,  6498,    100 
    825,  6511,    100 
    826,  6524,    100 
    827,  6537,    100 
    828,  6550,    100 
    829,  6563,    100 
    830,  6576,    100 
    831,  6589,    100 
    832,  6602,     99 
    833,  6615,     98 
    834,  6628,     96 
    835,  6641,     95 
    836,  6654,     94 
    837,  6667,     92 
    838,  6680,     91 
    839,  6693,     90 
    840,  6706,     88 
    841,  6719,     87 
    842,  6732,     86 
    843,  6746,     79 
    844,  6759,     83 
    845,  6772,     82 
    846,  6785,     81 
    847,  6798,     79 
    848,  6811,     78 
    849,  6824,     77 
    850,  6837,     75 
    851,  6850,     74 
    852,  6863,     73 
    853,  6876,     71 
    854,  6889,     70 
    855,  6902,     69 
    856,  6915,     68 
    857,  6928,     66 
    858,  6942,     60 
    859,  6955,     64 
    860,  6968,     62 
    861,  6981,     61 
    862,  6994,     60 
    863,  7007,     58 
    864,  7020,     57 
    865,  7033,     56 
    866,  7046,     54 
    867,  7059,     53 
    868,  7072,     52 
    869,  7085,     51 
    870,  7098,     49 
    871,  7111,     48 
    872,  7124,     47 
    873,  7137,     45 
    874,  7150,     44 
    875,  7163,     43 
    876,  7176,     41 
    877,  7189,     40 
    878,  7202,     39 
    879,  7216,     32 
    880,  7229,     36 
    881,  7241,     40 
    882,  7255,     29 
    883,  7268,     32 
    884,  7281,     31 
    885,  7294,     30 
    886,  7307,     28 
    887,  7320,     27 
    888,  7333,     26 
    889,  7346,     24 
    890,  7359,     23 
    891,  7372,     22 
    892,  7385,     21 
    893,  7398,     19 
    894,  7411,     18 
    895,  7424,     17 
    896,  7437,     15 
    897,  7449,     19 
    898,  7462,     13 
    899,  7475,     13 
    900,  7488,     13 
    901,  7501,     13 
    902,  7514,     13 
    903,  7527,     13 
    904,  7540,     13 
    905,  7553,     13 
    906,  7566,     13 
    907,  7579,     13 
    908,  7592,      0 
    909,  7605,     -1 
    910,  7618,     -3 
    911,  7630,     13 
    912,  7643,     -5 
    913,  7656,     -7 
    914,  7669,     -8 
    915,  7682,     -9 
    916,  7695,    -10 
    917,  7707,     -7 
    918,  7720,    -13 
    919,  7733,    -14 
    920,  7746,    -16 
    921,  7758,    -12 
    922,  7771,    -18 
    923,  7784,    -19 
    924,  7796,    -16 
    925,  7809,    -22 
    926,  7822,    -23 
    927,  7834,    -19 
    928,  7847,    -26 
    929,  7859,    -22 
    930,  7872,    -28 
    931,  7884,    -24 
    932,  7897,    -31 
    933,  7909,    -27 
    934,  7922,    -33 
    935,  7934,    -29 
    936,  7946,    -30 
    937,  7959,    -37 
    938,  7971,    -33 
    939,  7983,    -34 
    940,  7995,    -35 
    941,  8008,    -42 
    942,  8020,    -38 
    943,  8032,    -39 
    944,  8044,    -40 
    945,  8056,    -41 
    946,  8068,    -43 
    947,  8080,    -44 
    948,  8092,    -45 
    949,  8104,    -46 
    950,  8116,    -47 
    951,  8127,    -44 
    952,  8139,    -50 
    953,  8151,    -51 
    954,  8163,    -52 
    955,  8174,    -48 
    956,  8186,    -54 
    957,  8197,    -51 
    958,  8209,    -57 
    959,  8221,    -58 
    960,  8232,    -54 
    961,  8243,    -55 
    962,  8255,    -61 
    963,  8266,    -57 
    964,  8277,    -59 
    965,  8289,    -65 
    966,  8300,    -61 
    967,  8311,    -62 
    968,  8322,    -63 
    969,  8333,    -64 
    970,  8344,    -65 
    971,  8355,    -66 
    972,  8366,    -67 
    973,  8377,    -69 
    974,  8388,    -70 
    975,  8399,    -71 
    976,  8410,    -72 
    977,  8420,    -68 
    978,  8431,    -74 
    979,  8442,    -75 
    980,  8452,    -71 
    981,  8463,    -77 
    982,  8473,    -73 
    983,  8484,    -79 
    984,  8494,    -75 
    985,  8505,    -81 
    986,  8515,    -77 
    987,  8525,    -78 
    988,  8536,    -85 
    989,  8546,    -81 
    990,  8556,    -82 
    991,  8566,    -83 
    992,  8576,    -84 
    993,  8586,    -85 
    994,  8596,    -86 
    995,  8606,    -87 
    996,  8616,    -88 
    997,  8626,    -89 
    998,  8636,    -90 
    999,  8645,    -85 
